DATE,TIME,q1s,q1t,q2s,q2t,q3s,q3t,q4s,q4t
2016/1/6,2:00,-0.002451566,-3.9,-0.000638418,-5.0,-0.000974883,-10.9,-0.001178677,-9.8
2016/1/6,2:30,-0.000637202,-3.8,-0.000651633,-4.8,-0.001348166,-11.6,-0.001821895,-9.8
2016/1/6,3:00,0.000505335,-5.4,-0.000900228,-4.8,-0.001059272,-11.7,-0.001506639,-10.2
2016/1/6,3:30,-0.000702134,-5.8,-0.000794686,-4.7,-0.000498529,-12.8,0.000811193,-11.3
2016/1/6,4:00,-0.001147370,-5.7,-0.000976357,-4.9,-0.001340736,-13.2,-0.000607043,-12.4
2016/1/6,4:30,-0.002554397,-4.0,-0.000807982,-5.1,-0.000563238,-13.5,-0.000863763,-13.1
2016/1/6,5:00,-0.001070375,-3.2,-0.001066539,-5.3,-0.000627027,-14.6,-0.001165092,-13.5
2016/1/6,5:30,-0.000395690,-3.4,-0.000758229,-5.2,-0.001489691,-15.0,-0.001498396,-13.6
2016/1/6,6:00,-0.000889932,-3.8,-0.000673139,-5.1,-0.000994041,-15.0,-0.001216036,-13.9
2016/1/6,6:30,-0.000501861,-4.0,-0.000826831,-3.7,0.000351471,-15.1,0.001081180,-14.1
2016/1/6,7:00,0.004929062,-4.0,0.002606441,-3.3,0.027847546,-15.3,0.014977376,-14.1
2016/1/6,7:30,0.022200501,-3.9,0.014660114,-3.1,0.090037184,-14.7,0.059623375,-12.7
2016/1/6,8:00,0.046266053,-3.4,0.049932870,-2.7,0.152979841,-13.0,0.098280469,-11.0
2016/1/6,8:30,0.089750480,-3.2,0.171505039,-1.9,0.210029313,-10.9,0.193513928,-9.1
2016/1/6,9:00,0.123319817,-3.5,0.315302760,-0.9,0.268352683,-10.0,0.277070969,-7.9
2016/1/6,9:30,0.180784653,-3.2,0.313094821,-0.7,0.320708700,-8.0,0.335216435,-6.6
2016/1/6,10:00,0.344215908,-1.9,0.236208481,-1.0,0.362403761,-6.3,0.376339343,-4.0
2016/1/6,10:30,0.318023591,-1.2,0.214893299,-0.9,0.395784766,-6.5,0.395150566,-1.2
2016/1/6,11:00,0.245993000,-1.1,0.405608574,0.4,0.411478008,-4.4,0.425068385,0.1
2016/1/6,11:30,0.314227822,-0.5,0.180988371,0.3,0.427707416,-3.5,0.403238811,0.3
2016/1/6,12:00,0.191031667,-0.7,0.212966331,0.6,0.283882609,-2.9,0.406199795,0.5
2016/1/6,12:30,0.126729486,-0.9,0.453872844,1.9,0.179538416,-4.6,0.375526146,0.3
2016/1/6,13:00,0.162132381,-1.2,0.370832750,2.0,0.171349743,-3.6,0.242729724,0.2
2016/1/6,13:30,0.214823263,-0.7,0.272977151,1.6,0.367289608,-1.7,0.272475592,0.5
2016/1/6,14:00,0.162183922,-0.7,0.244283438,1.4,0.263852114,-0.2,0.049560351,0.4
2016/1/6,14:30,0.119169737,-0.6,0.127705634,0.9,0.130668498,-0.6,0.036295694,0.0
2016/1/6,15:00,0.090354193,-0.3,0.074705098,0.3,0.048004765,-1.1,0.022714467,-0.3
2016/1/6,15:30,0.020629397,-1.1,0.029729431,-0.2,0.011077552,-1.5,0.009022633,-0.3
2016/1/6,16:00,0.002341712,-1.9,0.003956792,-1.0,0.000542901,-2.0,-0.000531895,-0.3
2016/1/6,16:30,-0.000528706,-2.3,-0.000389356,-1.4,-0.000787802,-2.4,-0.001855676,-0.4
2016/1/6,17:00,-0.000537969,-2.4,-0.000898184,-1.8,-0.000982046,-2.5,-0.001597041,-0.6
2016/1/6,17:30,-0.000820040,-2.5,-0.000908789,-1.3,-0.001141144,-2.6,-0.001829334,-1.0
2016/1/6,18:00,-0.000869613,-2.6,-0.001187696,-1.0,-0.000672722,-2.9,-0.002317504,-0.5
2016/1/6,18:30,-0.001330684,-2.4,-0.000983038,-1.3,-0.001508394,-2.8,-0.001457069,-0.6
2016/1/6,19:00,-0.000420522,-2.2,-0.001123009,-1.3,-0.001083193,-2.7,-0.000332295,-1.2
2016/1/6,19:30,-0.000365152,-2.2,-0.001605479,-1.3,-0.001068396,-2.7,0.000074878,-2.6
2016/1/6,20:00,-0.000110009,-2.1,-0.001400482,-1.4,-0.000651566,-3.0,-0.001715691,-2.5
2016/1/6,20:30,-0.000883793,-2.2,-0.000946574,-1.6,-0.000383919,-3.7,-0.003812198,-0.4
2016/1/6,21:00,-0.000685255,-2.2,-0.000999583,-1.7,-0.000680890,-3.8,-0.001680922,0.2
2016/1/6,21:30,-0.000800907,-2.7,-0.000928739,-1.9,-0.000075866,-3.9,-0.001882008,0.1
2016/1/6,22:00,-0.001247055,-2.9,-0.001138389,-2.1,-0.000319021,-3.9,-0.001405049,-0.2
2016/1/6,22:30,-0.001469572,-2.9,-0.001281698,-2.2,-0.000681605,-3.9,-0.001121295,-0.6
2016/1/6,23:00,-0.001188118,-3.2,-0.001468770,-2.5,-0.001140216,-4.4,-0.001549798,-1.1
2016/1/6,23:30,-0.001333385,-3.4,-0.001438237,-2.8,-0.001595049,-4.2,-0.001411890,-1.5
2016/1/7,0:00,-0.001647784,-3.2,-0.001568334,-3.0,-0.000741693,-4.6,-0.001807859,-1.7
2016/1/7,0:30,-0.001320034,-3.3,-0.001307277,-3.3,-0.000859184,-5.2,-0.001470290,-2.0
2016/1/7,1:00,-0.000629794,-3.4,-0.000955446,-3.1,-0.001127787,-5.0,-0.002236380,-2.0
2016/1/7,1:30,-0.000981755,-4.0,-0.000959205,-3.1,0.000340943,-5.2,-0.002002548,-1.9
2016/1/7,2:00,-0.001190835,-5.1,-0.001050111,-3.5,-0.000199668,-6.3,-0.001898088,-2.1
2016/1/7,2:30,-0.001725282,-4.4,-0.001872297,-3.2,-0.000808561,-6.3,-0.001451697,-2.4
2016/1/7,3:00,-0.001580501,-4.4,-0.001063567,-3.4,-0.000102994,-6.7,-0.001729962,-2.7
2016/1/7,3:30,-0.001585132,-3.5,-0.000838891,-3.6,-0.000628589,-6.8,-0.001900967,-2.6
2016/1/7,4:00,-0.000849208,-3.6,-0.000995220,-3.6,-0.001016973,-7.0,-0.001992693,-2.8
2016/1/7,4:30,-0.000992484,-3.6,-0.000854361,-4.1,-0.001476746,-7.0,-0.002161314,-2.7
2016/1/7,5:00,-0.000716554,-3.6,-0.001053723,-3.5,-0.000247339,-7.5,-0.002065615,-2.7
2016/1/7,5:30,-0.000155966,-4.3,-0.000662022,-3.9,-0.001304103,-7.8,0.001613222,-3.8
2016/1/7,6:00,-0.000893056,-3.9,-0.000616104,-3.9,-0.000891835,-7.9,-0.000220405,-7.1
2016/1/7,6:30,-0.000559444,-3.8,-0.000636782,-3.6,0.000671221,-8.2,0.001430916,-7.6
2016/1/7,7:00,0.005175201,-4.1,0.001553288,-3.7,0.007344338,-8.4,0.015201266,-7.5
2016/1/7,7:30,0.028410199,-4.4,0.006208364,-3.5,0.027787148,-8.3,0.061960519,-9.5
2016/1/7,8:00,0.098599294,-4.0,0.028491994,-3.5,0.071397817,-8.4,0.101483295,-8.1
2016/1/7,8:30,0.204705766,-3.5,0.092862934,-3.1,0.160817136,-7.1,0.190121604,-4.9
2016/1/7,9:00,0.237019351,-2.8,0.167023411,-3.0,0.234205052,-5.5,0.277340174,-3.1
2016/1/7,9:30,0.351684351,-2.2,0.331457856,-2.2,0.278388101,-4.4,0.335049760,-1.4
2016/1/7,10:00,0.247263278,-2.7,0.440439031,-1.3,0.260994234,-3.7,0.373129424,-1.0
2016/1/7,10:30,0.352068382,-2.5,0.332352139,-0.7,0.336729038,-2.1,0.400404242,-0.2
2016/1/7,11:00,0.541924739,-1.4,0.306755489,-0.8,0.410123342,-0.9,0.429520446,0.3
2016/1/7,11:30,0.387796967,-1.4,0.482764503,-0.4,0.345959980,-3.0,0.414514262,0.7
2016/1/7,12:00,0.425007226,-1.7,0.149714193,-1.2,0.302360976,-3.5,0.327257072,0.5
2016/1/7,12:30,0.420846814,-0.8,0.108735054,-1.9,0.332397412,-3.4,0.239945709,-0.1
2016/1/7,13:00,0.392677456,-0.9,0.111340938,-2.2,0.219144901,-3.2,0.237134407,0.2
2016/1/7,13:30,0.439278327,-0.6,0.096435382,-2.2,0.217941484,-2.7,0.113946752,-0.6
2016/1/7,14:00,0.185631265,-1.6,0.141776786,-2.0,0.198882358,-2.2,0.084587833,-0.8
2016/1/7,14:30,0.147459601,-1.9,0.225008334,-1.0,0.168896398,-2.2,0.054627326,-0.9
2016/1/7,15:00,0.079056095,-2.2,0.088780162,-1.7,0.062352496,-2.6,0.031804784,-0.9
2016/1/7,15:30,0.035518165,-2.5,0.030072483,-2.5,0.023431736,-2.9,0.012169184,-1.3
2016/1/7,16:00,0.005654740,-3.3,0.003623044,-2.7,0.000681257,-3.2,0.000538790,-1.6
2016/1/7,16:30,-0.000591198,-4.0,-0.000743489,-3.1,-0.001016206,-3.9,-0.001492309,-1.9
2016/1/7,17:00,-0.001763071,-3.4,-0.001321221,-3.3,-0.000248023,-5.2,-0.001826022,-2.1
2016/1/7,17:30,-0.000675885,-3.3,-0.001166802,-3.4,-0.001206449,-6.0,-0.001664199,-2.4
2016/1/7,18:00,-0.000731103,-3.4,-0.001271593,-3.5,-0.001157863,-6.6,-0.001716194,-2.6
2016/1/7,18:30,-0.000525932,-3.4,-0.001247889,-3.4,-0.002053785,-6.5,-0.001811271,-2.9
2016/1/7,19:00,-0.001297261,-3.4,-0.000996683,-3.5,-0.001206043,-6.5,-0.001433786,-3.2
2016/1/7,19:30,-0.001011653,-3.3,-0.001056310,-3.5,-0.001109688,-7.1,-0.001792826,-3.3
2016/1/7,20:00,-0.000553273,-3.4,-0.001417065,-3.6,-0.001551016,-7.6,-0.001177734,-3.8
2016/1/7,20:30,-0.001382310,-3.3,-0.001467038,-3.6,-0.001342976,-7.5,-0.001500040,-4.3
2016/1/7,21:00,-0.001152520,-3.2,-0.001176409,-3.7,0.000450270,-8.2,-0.001081989,-5.2
2016/1/7,21:30,-0.000532202,-3.7,-0.001171232,-3.6,-0.000631517,-9.3,-0.001179595,-6.1
2016/1/7,22:00,-0.000998659,-4.3,-0.001503265,-3.7,-0.000973071,-9.6,-0.001795528,-6.2
2016/1/7,22:30,-0.000495421,-5.1,-0.001426544,-3.9,-0.000636268,-9.7,-0.000840825,-6.6
2016/1/7,23:00,-0.000357958,-5.3,-0.000961688,-3.9,-0.001265886,-9.7,0.001290367,-9.2
2016/1/7,23:30,-0.001245966,-5.3,-0.000924079,-4.5,-0.000212804,-10.2,-0.000748613,-10.0
2016/1/8,0:00,-0.001022474,-5.3,-0.000805678,-4.6,-0.000792515,-11.2,-0.000693970,-10.9
2016/1/8,0:30,-0.001644554,-5.0,-0.001297057,-3.6,-0.000723790,-12.0,-0.001283240,-11.5
2016/1/8,1:00,-0.000512884,-4.4,-0.001859721,-2.8,-0.000706035,-12.7,-0.001830746,-11.1
2016/1/8,1:30,-0.000608481,-5.3,-0.001476455,-2.8,-0.001744429,-12.5,-0.001101278,-11.3
2016/1/8,2:00,-0.003144687,-3.8,-0.001547360,-2.6,-0.000996431,-12.4,-0.001328691,-11.8
2016/1/8,2:30,-0.001351481,-2.9,-0.001172158,-2.6,-0.001466438,-12.3,-0.001356989,-11.8
2016/1/8,3:00,-0.000835143,-3.2,-0.001118567,-2.4,-0.000309966,-12.8,-0.000538293,-12.4
2016/1/8,3:30,-0.001263822,-3.4,-0.000957299,-2.4,-0.001128550,-13.2,-0.000807105,-13.0
2016/1/8,4:00,-0.000930501,-3.4,-0.000964793,-2.5,-0.001336037,-13.4,-0.001461062,-13.3
2016/1/8,4:30,-0.000976551,-3.6,-0.000589201,-2.8,-0.001536144,-12.6,-0.001482929,-13.2
2016/1/8,5:00,-0.001115925,-2.9,-0.000741895,-2.7,-0.000730270,-12.3,-0.001300342,-13.2
2016/1/8,5:30,-0.001052525,-3.0,-0.000900845,-2.7,-0.000612086,-12.0,-0.001440052,-12.9
2016/1/8,6:00,-0.001201630,-3.0,-0.000719351,-2.8,-0.000961179,-11.5,-0.000977504,-13.1
2016/1/8,6:30,-0.000649746,-3.2,-0.000614685,-2.6,0.001113161,-10.9,0.001313514,-13.5
2016/1/8,7:00,0.005213592,-3.4,0.003674883,-2.8,0.013403689,-10.4,0.017024770,-12.6
2016/1/8,7:30,0.027179310,-3.5,0.013353791,-2.5,0.071339427,-9.3,0.052506994,-10.8
2016/1/8,8:00,0.064289323,-3.3,0.034423961,-2.3,0.087115035,-8.2,0.101629085,-10.0
2016/1/8,8:30,0.091201068,-3.1,0.046799213,-2.1,0.216575134,-6.9,0.190703065,-4.4
2016/1/8,9:00,0.129614374,-2.3,0.077140817,-1.8,0.304935396,-4.4,0.284332284,-1.5
2016/1/8,9:30,0.190313594,-1.4,0.116614406,-1.5,0.339861902,-2.5,0.343456743,-0.1
2016/1/8,10:00,0.209979955,-1.6,0.245440195,-0.8,0.349755613,-1.7,0.385428602,0.2
2016/1/8,10:30,0.255385616,-1.2,0.503381918,0.4,0.439989269,-0.7,0.407420341,0.7
2016/1/8,11:00,0.190992415,-1.0,0.310664299,0.2,0.411775333,-0.6,0.429368036,1.0
2016/1/8,11:30,0.249630921,-0.8,0.459639668,0.6,0.294238970,-0.2,0.407778727,1.2
2016/1/8,12:00,0.411614794,0.0,0.349344715,0.6,0.195321444,-0.8,0.415776069,1.3
2016/1/8,12:30,0.389248069,-0.4,0.157617307,-0.1,0.182941343,-1.1,0.401421527,1.5
2016/1/8,13:00,0.322665946,-0.4,0.246905519,0.4,0.233476398,-0.8,0.254229315,1.5
2016/1/8,13:30,0.224451497,-0.4,0.196669126,0.4,0.256573474,-0.5,0.293231526,1.5
2016/1/8,14:00,0.113160205,-0.8,0.181957652,0.2,0.152109978,-0.5,0.064849746,1.1
2016/1/8,14:30,0.083251567,-1.1,0.133756500,-0.2,0.065203996,-1.3,0.040590250,0.9
2016/1/8,15:00,0.051191166,-1.7,0.081608614,-0.7,0.054465440,-1.7,0.025118630,0.4
2016/1/8,15:30,0.034860183,-1.8,0.051973383,-0.8,0.017600572,-2.1,0.011495277,0.0
2016/1/8,16:00,0.004669995,-1.9,0.005467286,-1.5,0.000928156,-2.7,0.000539604,-0.5
2016/1/8,16:30,-0.000858178,-1.8,-0.000945223,-2.0,-0.000480232,-3.6,-0.002162307,-0.8
2016/1/8,17:00,-0.000293187,-2.3,-0.001404032,-2.5,-0.001185156,-4.6,-0.001580113,-0.8
2016/1/8,17:30,-0.000587247,-2.5,-0.001846674,-2.5,-0.001318362,-5.4,-0.001425011,-1.4
2016/1/8,18:00,-0.001137873,-2.8,-0.001719441,-2.7,-0.001781897,-4.8,-0.002062230,-1.6
2016/1/8,18:30,-0.000893105,-2.6,-0.001639814,-2.9,-0.000408396,-5.4,-0.001897566,-1.6
2016/1/8,19:00,-0.000928420,-2.5,-0.001680324,-3.6,-0.001246310,-6.0,-0.000992724,-2.4
2016/1/8,19:30,-0.001253343,-2.6,-0.001665242,-4.0,-0.001189200,-6.0,-0.002273266,-2.5
2016/1/8,20:00,-0.000774487,-2.9,-0.001425958,-4.1,-0.001037103,-6.1,-0.001903416,-2.3
2016/1/8,20:30,-0.001183345,-2.9,-0.001700125,-3.9,0.000424155,-7.0,-0.002256186,-2.4
2016/1/8,21:00,-0.001377323,-3.0,-0.001406768,-3.9,-0.000394572,-7.7,-0.002297879,-1.9
2016/1/8,21:30,-0.001620916,-3.1,-0.001907579,-3.8,-0.000455176,-8.3,-0.001514953,-2.4
2016/1/8,22:00,-0.001402926,-3.0,-0.001591580,-3.9,-0.000411065,-8.7,-0.001558346,-2.8
2016/1/8,22:30,-0.001213909,-3.1,-0.001728058,-4.5,-0.000436149,-9.7,-0.001581055,-2.8
2016/1/8,23:00,-0.001038100,-3.5,-0.001224911,-5.2,-0.001687577,-9.4,-0.000991633,-3.6
2016/1/8,23:30,-0.001295914,-4.3,-0.001584259,-5.8,-0.000250050,-9.8,-0.001406542,-4.1
2016/1/9,0:00,-0.000596335,-5.8,-0.001501354,-5.5,-0.000788491,-10.8,-0.002950419,-3.5
2016/1/9,0:30,-0.003762160,-5.3,-0.001617060,-5.8,-0.001593580,-11.0,-0.000187391,-4.0
2016/1/9,1:00,-0.001184032,-4.5,-0.002299933,-5.1,-0.000755360,-11.4,-0.000975081,-5.3
2016/1/9,1:30,-0.000512371,-6.0,-0.002828027,-4.1,-0.001685088,-11.7,-0.001020821,-6.3
2016/1/9,2:00,-0.001740228,-6.3,-0.001779823,-4.4,-0.001478073,-11.4,-0.000780882,-6.6
2016/1/9,2:30,-0.000515556,-7.2,-0.001517877,-4.9,-0.001149877,-12.0,0.000151008,-7.8
2016/1/9,3:00,-0.003707462,-6.4,-0.001671645,-5.0,-0.000743851,-12.5,-0.002739440,-8.3
2016/1/9,3:30,-0.002865570,-4.7,-0.002090784,-4.8,-0.000923761,-12.9,-0.000085388,-8.6
2016/1/9,4:00,-0.000661034,-5.2,-0.001999657,-4.8,-0.001225825,-13.3,-0.001924874,-9.3
2016/1/9,4:30,-0.001887180,-6.1,-0.001837632,-4.6,-0.001045965,-13.3,-0.005208109,-7.5
2016/1/9,5:00,-0.001878750,-5.0,-0.002087660,-4.2,-0.001410011,-13.5,-0.001466745,-6.3
2016/1/9,5:30,-0.001118653,-4.7,-0.001451573,-4.2,-0.001669674,-12.9,-0.002108201,-6.5
2016/1/9,6:00,-0.000620545,-4.7,-0.001115100,-4.5,-0.001607888,-13.2,-0.001497779,-6.7
2016/1/9,6:30,-0.000577980,-5.0,-0.000566950,-4.7,0.000728392,-13.3,0.001078591,-6.7
2016/1/9,7:00,0.012479292,-5.4,0.008771425,-4.7,0.019218723,-13.1,0.016147719,-7.0
2016/1/9,7:30,0.066840712,-5.1,0.044415269,-4.5,0.081429834,-12.5,0.066581268,-8.0
2016/1/9,8:00,0.095046596,-4.1,0.081029939,-4.0,0.150082359,-11.0,0.106554796,-5.2
2016/1/9,8:30,0.172216155,-3.4,0.120950410,-3.8,0.213553422,-8.8,0.196451185,-3.1
2016/1/9,9:00,0.162639647,-3.0,0.136315330,-3.5,0.280643410,-9.4,0.285997554,-2.4
2016/1/9,9:30,0.322738880,-2.4,0.244596128,-3.1,0.332535966,-7.9,0.346876415,-1.1
2016/1/9,10:00,0.480944503,-2.2,0.421563410,-2.3,0.377519105,-4.7,0.387879349,-0.8
2016/1/9,10:30,0.450196489,-1.9,0.471409222,-1.8,0.406889247,-2.9,0.416982730,-0.5
2016/1/9,11:00,0.352451708,-2.1,0.358769594,-2.1,0.516204778,-2.2,0.421705329,-0.2
2016/1/9,11:30,0.355191890,-2.1,0.103884309,-2.6,0.494685587,-2.3,0.297177517,-0.5
2016/1/9,12:00,0.406242560,-2.1,0.148329652,-2.2,0.296235081,-2.9,0.419951005,0.1
2016/1/9,12:30,0.337955307,-2.0,0.254940092,-2.1,0.454860378,-2.0,0.393183457,-0.1
2016/1/9,13:00,0.184931334,-2.3,0.267927454,-1.7,0.331073120,-1.5,0.250733703,-0.5
2016/1/9,13:30,0.132792969,-2.7,0.312622055,-1.3,0.147058138,-1.5,0.291033244,-0.7
2016/1/9,14:00,0.100145204,-2.8,0.165811842,-1.7,0.207682748,-2.1,0.065989342,-1.3
2016/1/9,14:30,0.104199112,-3.0,0.156221770,-1.5,0.197348814,-2.4,0.037405139,-1.5
2016/1/9,15:00,0.060568588,-3.4,0.053694179,-2.5,0.091003653,-2.8,0.025707650,-1.7
2016/1/9,15:30,0.033696231,-3.8,0.039059475,-2.5,0.023492723,-3.2,0.012222820,-2.1
2016/1/9,16:00,0.004694595,-3.8,0.004898049,-2.8,0.001167411,-3.7,0.000503046,-2.5
2016/1/9,16:30,-0.001354325,-4.0,-0.001279106,-3.0,-0.001674478,-4.1,-0.001937298,-2.6
2016/1/9,17:00,-0.001948100,-3.8,-0.001590845,-3.3,-0.001952580,-4.6,-0.002123965,-2.6
2016/1/9,17:30,-0.001239044,-3.9,-0.001665222,-3.8,-0.001282310,-4.9,-0.001806059,-2.6
2016/1/9,18:00,-0.001341060,-4.3,-0.001498672,-4.4,-0.000549684,-6.2,-0.002066851,-2.7
2016/1/9,18:30,-0.001400080,-4.3,-0.001289615,-4.9,-0.001221015,-6.5,-0.001532601,-2.8
2016/1/9,19:00,-0.001200955,-4.2,-0.001402162,-5.3,0.000311346,-8.3,-0.001851651,-3.0
2016/1/9,19:30,-0.000863073,-4.5,-0.001676299,-5.1,-0.000705449,-9.6,-0.001828169,-3.1
2016/1/9,20:00,-0.000726685,-5.4,-0.001162347,-6.5,-0.001400806,-9.9,-0.001568640,-3.4
2016/1/9,20:30,-0.001274589,-6.2,-0.001048593,-7.3,-0.000773029,-10.7,-0.001181920,-4.1
2016/1/9,21:00,-0.001135111,-6.7,-0.001418696,-7.6,-0.001880031,-11.0,-0.001082456,-4.9
2016/1/9,21:30,-0.000846163,-7.2,-0.001506966,-7.8,-0.000920776,-10.5,-0.002329932,-5.3
2016/1/9,22:00,-0.000896611,-7.9,-0.001230905,-8.1,-0.000930088,-11.5,-0.002989157,-4.3
2016/1/9,22:30,-0.002297272,-7.3,-0.001385413,-8.3,-0.002325758,-10.7,-0.001989876,-4.2
2016/1/9,23:00,0.000071936,-7.7,-0.001339338,-8.6,-0.000402266,-11.6,-0.002464387,-3.8
2016/1/9,23:30,-0.002017477,-7.7,-0.001406994,-8.9,-0.001014319,-12.4,-0.001236061,-4.2
2016/1/10,0:00,-0.001117724,-6.8,-0.001277292,-9.1,-0.000315002,-13.2,-0.000859691,-5.5
2016/1/10,0:30,-0.001154023,-6.8,-0.001232510,-9.4,-0.001819645,-13.2,-0.004355890,-4.7
2016/1/10,1:00,-0.001265411,-7.1,-0.000969594,-9.6,-0.001240959,-12.9,-0.002363926,-3.0
2016/1/10,1:30,-0.001136096,-7.5,-0.001112592,-9.2,-0.001503194,-13.0,-0.000080571,-5.5
2016/1/10,2:00,-0.001748193,-6.8,-0.001235049,-9.2,-0.000861744,-13.2,0.002390065,-8.6
2016/1/10,2:30,-0.003189829,-4.9,-0.001167583,-9.1,-0.001273422,-13.3,-0.002851850,-7.7
2016/1/10,3:00,0.000694817,-5.2,-0.001290470,-8.7,-0.000186933,-14.4,-0.002162761,-7.1
2016/1/10,3:30,-0.001423176,-4.9,-0.000982176,-8.4,-0.002292464,-14.2,0.002724457,-9.8
2016/1/10,4:00,-0.001088953,-4.0,-0.000923926,-7.6,-0.001306832,-13.9,-0.000021004,-11.5
2016/1/10,4:30,-0.000654213,-3.8,-0.000725172,-7.6,-0.004275759,-12.0,-0.002030342,-11.3
2016/1/10,5:00,-0.000660493,-3.6,-0.000693694,-7.0,-0.001379092,-11.6,-0.002100534,-10.6
2016/1/10,5:30,-0.001156822,-3.5,-0.000672224,-6.5,0.000304011,-11.8,-0.000224756,-10.9
2016/1/10,6:00,-0.000921054,-3.2,-0.000815205,-6.1,-0.002084160,-10.3,-0.000562214,-11.7
2016/1/10,6:30,-0.000259989,-3.2,-0.000356653,-5.9,0.002728411,-12.4,0.001112521,-11.6
2016/1/10,7:00,0.003291262,-3.5,0.006703136,-6.3,0.007489842,-9.9,0.012012275,-10.9
2016/1/10,7:30,0.025515607,-3.6,0.050673496,-6.3,0.032592131,-12.1,0.028599194,-10.1
2016/1/10,8:00,0.071498186,-3.8,0.135399968,-5.0,0.046340354,-10.6,0.058631289,-9.2
2016/1/10,8:30,0.140959312,-3.1,0.249153999,-3.2,0.155335135,-7.9,0.095340662,-8.6
2016/1/10,9:00,0.263658273,-2.3,0.298736555,-2.1,0.276679590,-4.4,0.116938807,-6.4
2016/1/10,9:30,0.330572157,-1.4,0.335290428,-0.6,0.341919981,-3.0,0.197719961,-4.3
2016/1/10,10:00,0.386090801,-1.3,0.340699170,-0.5,0.296762708,-2.2,0.257608290,-1.3
2016/1/10,10:30,0.349730810,-1.3,0.418762829,0.0,0.224660014,-2.3,0.375269542,0.4
2016/1/10,11:00,0.252914053,-1.5,0.245189247,-0.3,0.383156190,-1.7,0.419000489,1.1
2016/1/10,11:30,0.188565526,-2.2,0.512265884,0.4,0.289129052,-1.9,0.411838649,1.6
2016/1/10,12:00,0.402866701,-1.7,0.517016158,0.9,0.458915391,-2.2,0.415615754,1.8
2016/1/10,12:30,0.186923324,-1.9,0.215807479,-1.6,0.344202385,-2.6,0.382116712,1.9
2016/1/10,13:00,0.166882110,-2.7,0.274225624,-2.0,0.486747556,-2.3,0.250473190,1.7
2016/1/10,13:30,0.207393228,-2.0,0.184721608,-2.3,0.307828666,-2.3,0.250602162,1.2
2016/1/10,14:00,0.105532063,-2.9,0.215614433,-1.8,0.287071005,-3.1,0.126733142,1.0
2016/1/10,14:30,0.094336239,-3.3,0.183478322,-1.4,0.168169276,-3.4,0.070348092,0.3
2016/1/10,15:00,0.075908303,-3.8,0.085500051,-2.5,0.060879126,-3.9,0.031414915,-0.2
2016/1/10,15:30,0.033834534,-4.5,0.031862798,-3.4,0.015996214,-4.1,0.013660780,-0.6
2016/1/10,16:00,0.005273852,-4.9,0.008369575,-3.8,0.000621378,-4.4,0.000440322,-1.0
2016/1/10,16:30,-0.001290276,-5.3,-0.000785698,-4.5,-0.000354645,-4.6,-0.001588888,-1.0
2016/1/10,17:00,-0.001119658,-5.3,-0.001181313,-5.0,-0.000681630,-4.7,-0.000951625,-1.4
2016/1/10,17:30,-0.001045151,-5.6,-0.001532372,-5.3,-0.001343447,-4.7,-0.001410321,-1.9
2016/1/10,18:00,-0.000908551,-5.9,-0.001669388,-5.6,-0.000526217,-4.9,-0.000961753,-2.1
2016/1/10,18:30,-0.000846455,-6.0,-0.001571946,-5.8,-0.000639734,-5.5,-0.000669042,-2.4
2016/1/10,19:00,-0.001177786,-6.1,-0.001235141,-6.2,-0.001204179,-5.8,-0.001076827,-3.0
2016/1/10,19:30,-0.001156672,-6.4,-0.001315536,-6.3,-0.001195010,-5.6,-0.001262267,-3.4
2016/1/10,20:00,-0.001291375,-6.5,-0.001030837,-6.6,-0.001450913,-6.1,-0.001587427,-3.8
2016/1/10,20:30,0.000084352,-6.8,-0.001155152,-6.5,-0.001348104,-6.5,-0.001671447,-4.1
2016/1/10,21:00,-0.000527636,-7.4,-0.001099874,-6.8,-0.001949800,-6.7,-0.001532648,-4.4
2016/1/10,21:30,-0.001755829,-7.1,-0.001326697,-6.9,-0.001537457,-6.7,-0.002138750,-4.5
2016/1/10,22:00,-0.000053692,-7.3,-0.001182187,-6.7,-0.001881605,-6.9,-0.001486619,-4.8
2016/1/10,22:30,-0.000792768,-7.6,-0.000660770,-7.0,-0.001964239,-6.9,-0.001524546,-5.2
2016/1/10,23:00,-0.000517947,-7.6,-0.000922869,-7.3,-0.001521791,-6.8,-0.001597647,-5.5
2016/1/10,23:30,-0.000478986,-7.9,-0.001041943,-7.4,0.000539502,-7.6,-0.001198787,-6.0
2016/1/11,0:00,-0.000362029,-8.2,-0.001023823,-7.6,-0.001006253,-8.2,-0.001432485,-6.4
2016/1/11,0:30,-0.001026263,-8.1,-0.001784764,-7.2,-0.000262596,-8.4,-0.001557406,-6.9
2016/1/11,1:00,-0.001393578,-7.8,-0.001229176,-7.3,-0.000234903,-8.7,-0.002238713,-6.6
2016/1/11,1:30,-0.000217453,-8.0,-0.001450266,-7.5,-0.000836779,-9.1,-0.001609364,-6.8
2016/1/11,2:00,-0.000200120,-8.6,-0.001276086,-8.0,-0.001756013,-8.3,-0.001673398,-7.1
2016/1/11,2:30,-0.000334105,-8.9,-0.001864770,-7.9,-0.001156127,-8.8,-0.001753774,-7.2
2016/1/11,3:00,-0.000174760,-8.9,-0.001423347,-8.1,-0.000814478,-9.7,-0.001396493,-7.5
2016/1/11,3:30,-0.000954656,-8.9,-0.001942081,-7.9,-0.002090798,-10.2,-0.000892395,-8.4
