DATE,TIME,S1[MW],S2[MW]
2016/1/16,7:00,0.8,1.1
2016/1/16,7:30,4.3,14.6
2016/1/16,8:00,18.9,31.2
2016/1/16,8:30,49.4,50.7
2016/1/16,9:00,61.2,64.4
2016/1/16,9:30,70.3,68.5
2016/1/16,10:00,78.1,83.7
2016/1/16,10:30,84.6,89.4
2016/1/16,11:00,91.5,92.9
2016/1/16,11:30,97.8,93.7
2016/1/16,12:00,100.3,93.3
2016/1/16,12:30,76.0,90.3
2016/1/16,13:00,86.2,86.6
2016/1/16,13:30,39.6,73.5
2016/1/16,14:00,57.8,63.0
2016/1/16,14:30,24.2,41.8
2016/1/16,15:00,15.5,19.6
2016/1/16,15:30,8.1,6.3
2016/1/16,16:00,0.4,0.0
2016/1/16,16:30,0.0,0.0
2016/1/16,17:00,0.0,0.0
2016/1/16,17:30,0.0,0.0
2016/1/16,18:00,0.0,0.0
2016/1/16,18:30,0.0,0.0
2016/1/16,19:00,0.0,0.0
2016/1/16,19:30,0.0,0.0
2016/1/16,20:00,0.0,0.0
2016/1/16,20:30,0.0,0.0
2016/1/16,21:00,0.0,0.0
2016/1/16,21:30,0.0,0.0
2016/1/16,22:00,0.0,0.0
2016/1/16,22:30,0.0,0.0
2016/1/16,23:00,0.0,0.0
2016/1/16,23:30,0.0,0.0
2016/1/17,0:00,0.0,0.0
2016/1/17,0:30,0.0,0.0
2016/1/17,1:00,0.0,0.0
2016/1/17,1:30,0.0,0.0
2016/1/17,2:00,0.0,0.0
2016/1/17,2:30,0.0,0.0
2016/1/17,3:00,0.0,0.0
2016/1/17,3:30,0.0,0.0
2016/1/17,4:00,0.0,0.0
2016/1/17,4:30,0.0,0.0
2016/1/17,5:00,0.0,0.0
2016/1/17,5:30,0.0,0.0
2016/1/17,6:00,0.0,0.0
2016/1/17,6:30,0.0,0.0
2016/1/17,7:00,0.5,3.3
2016/1/17,7:30,7.6,16.7
2016/1/17,8:00,22.7,39.2
2016/1/17,8:30,40.5,62.2
2016/1/17,9:00,65.6,74.0
2016/1/17,9:30,89.1,83.0
2016/1/17,10:00,97.2,89.2
2016/1/17,10:30,103.4,93.0
2016/1/17,11:00,107.6,96.4
2016/1/17,11:30,108.5,98.9
2016/1/17,12:00,109.8,94.6
2016/1/17,12:30,109.1,95.8
2016/1/17,13:00,83.7,93.6
2016/1/17,13:30,85.1,85.6
2016/1/17,14:00,56.2,72.2
2016/1/17,14:30,43.7,50.9
2016/1/17,15:00,30.3,24.4
2016/1/17,15:30,10.3,7.2
2016/1/17,16:00,0.4,0.0
2016/1/17,16:30,0.0,0.0
2016/1/17,17:00,0.0,0.0
2016/1/17,17:30,0.0,0.0
2016/1/17,18:00,0.0,0.0
2016/1/17,18:30,0.0,0.0
2016/1/17,19:00,0.0,0.0
2016/1/17,19:30,0.0,0.0
2016/1/17,20:00,0.0,0.0
2016/1/17,20:30,0.0,0.0
2016/1/17,21:00,0.0,0.0
2016/1/17,21:30,0.0,0.0
2016/1/17,22:00,0.0,0.0
2016/1/17,22:30,0.0,0.0
2016/1/17,23:00,0.0,0.0
2016/1/17,23:30,0.0,0.0
2016/1/18,0:00,0.0,0.0
2016/1/18,0:30,0.0,0.0
2016/1/18,1:00,0.0,0.0
2016/1/18,1:30,0.0,0.0
2016/1/18,2:00,0.0,0.0
2016/1/18,2:30,0.0,0.0
2016/1/18,3:00,0.0,0.0
2016/1/18,3:30,0.0,0.0
2016/1/18,4:00,0.0,0.0
2016/1/18,4:30,0.0,0.0
2016/1/18,5:00,0.0,0.0
2016/1/18,5:30,0.0,0.0
2016/1/18,6:00,0.0,0.0
2016/1/18,6:30,0.0,0.0
2016/1/18,7:00,0.2,1.2
2016/1/18,7:30,2.1,11.1
2016/1/18,8:00,8.4,30.1
2016/1/18,8:30,12.7,33.9
2016/1/18,9:00,14.0,24.9
2016/1/18,9:30,14.4,21.2
2016/1/18,10:00,18.7,18.3
2016/1/18,10:30,20.4,19.3
2016/1/18,11:00,19.7,19.1
2016/1/18,11:30,18.9,16.7
2016/1/18,12:00,17.1,14.2
2016/1/18,12:30,12.4,10.3
2016/1/18,13:00,11.5,10.3
2016/1/18,13:30,8.8,6.3
2016/1/18,14:00,6.1,3.5
2016/1/18,14:30,4.4,1.1
2016/1/18,15:00,1.9,0.2
2016/1/18,15:30,0.0,0.0
2016/1/18,16:00,0.0,0.0
2016/1/18,16:30,0.0,0.0
2016/1/18,17:00,0.0,0.0
2016/1/18,17:30,0.0,0.0
2016/1/18,18:00,0.0,0.0
2016/1/18,18:30,0.0,0.0
2016/1/18,19:00,0.0,0.0
2016/1/18,19:30,0.0,0.0
2016/1/18,20:00,0.0,0.0
2016/1/18,20:30,0.0,0.0
2016/1/18,21:00,0.0,0.0
2016/1/18,21:30,0.0,0.0
2016/1/18,22:00,0.0,0.0
2016/1/18,22:30,0.0,0.0
2016/1/18,23:00,0.0,0.0
2016/1/18,23:30,0.0,0.0
2016/1/19,0:00,0.0,0.0
2016/1/19,0:30,0.0,0.0
2016/1/19,1:00,0.0,0.0
2016/1/19,1:30,0.0,0.0
2016/1/19,2:00,0.0,0.0
2016/1/19,2:30,0.0,0.0
2016/1/19,3:00,0.0,0.0
2016/1/19,3:30,0.0,0.0
2016/1/19,4:00,0.0,0.0
2016/1/19,4:30,0.0,0.0
2016/1/19,5:00,0.0,0.0
2016/1/19,5:30,0.0,0.0
2016/1/19,6:00,0.0,0.0
2016/1/19,6:30,0.0,0.0
2016/1/19,7:00,0.0,0.0
2016/1/19,7:30,0.0,0.0
2016/1/19,8:00,0.0,0.0
2016/1/19,8:30,0.4,0.0
2016/1/19,9:00,1.9,0.1
2016/1/19,9:30,2.9,0.3
2016/1/19,10:00,3.1,0.3
2016/1/19,10:30,3.5,0.2
2016/1/19,11:00,4.7,0.6
2016/1/19,11:30,6.6,1.0
2016/1/19,12:00,6.1,0.6
2016/1/19,12:30,6.2,0.3
2016/1/19,13:00,4.6,0.4
2016/1/19,13:30,3.5,0.4
2016/1/19,14:00,3.5,0.0
2016/1/19,14:30,2.7,0.0
2016/1/19,15:00,1.2,0.0
2016/1/19,15:30,0.1,0.0
2016/1/19,16:00,0.0,0.0
2016/1/19,16:30,0.0,0.0
2016/1/19,17:00,0.0,0.0
2016/1/19,17:30,0.0,0.0
2016/1/19,18:00,0.0,0.0
2016/1/19,18:30,0.0,0.0
2016/1/19,19:00,0.0,0.0
2016/1/19,19:30,0.0,0.0
2016/1/19,20:00,0.0,0.0
2016/1/19,20:30,0.0,0.0
2016/1/19,21:00,0.0,0.0
2016/1/19,21:30,0.0,0.0
2016/1/19,22:00,0.0,0.0
2016/1/19,22:30,0.0,0.0
2016/1/19,23:00,0.0,0.0
2016/1/19,23:30,0.0,0.0
2016/1/20,0:00,0.0,0.0
2016/1/20,0:30,0.0,0.0
2016/1/20,1:00,0.0,0.0
2016/1/20,1:30,0.0,0.0
2016/1/20,2:00,0.0,0.0
2016/1/20,2:30,0.0,0.0
2016/1/20,3:00,0.0,0.0
2016/1/20,3:30,0.0,0.0
2016/1/20,4:00,0.0,0.0
2016/1/20,4:30,0.0,0.0
2016/1/20,5:00,0.0,0.0
2016/1/20,5:30,0.0,0.0
2016/1/20,6:00,0.0,0.0
2016/1/20,6:30,0.0,0.0
2016/1/20,7:00,0.0,0.0
2016/1/20,7:30,2.3,0.2
2016/1/20,8:00,8.9,2.6
2016/1/20,8:30,23.0,9.5
2016/1/20,9:00,33.9,18.1
2016/1/20,9:30,29.3,19.3
2016/1/20,10:00,26.2,19.1
2016/1/20,10:30,50.4,21.4
2016/1/20,11:00,66.8,17.6
2016/1/20,11:30,99.8,18.5
2016/1/20,12:00,77.5,19.6
2016/1/20,12:30,58.2,13.7
2016/1/20,13:00,57.9,11.5
2016/1/20,13:30,68.3,8.7
2016/1/20,14:00,53.9,7.2
2016/1/20,14:30,54.8,5.1
2016/1/20,15:00,36.9,1.9
2016/1/20,15:30,12.5,0.1
2016/1/20,16:00,1.6,0.0
2016/1/20,16:30,0.0,0.0
2016/1/20,17:00,0.0,0.0
2016/1/20,17:30,0.0,0.0
2016/1/20,18:00,0.0,0.0
2016/1/20,18:30,0.0,0.0
2016/1/20,19:00,0.0,0.0
2016/1/20,19:30,0.0,0.0
2016/1/20,20:00,0.0,0.0
2016/1/20,20:30,0.0,0.0
2016/1/20,21:00,0.0,0.0
2016/1/20,21:30,0.0,0.0
2016/1/20,22:00,0.0,0.0
2016/1/20,22:30,0.0,0.0
2016/1/20,23:00,0.0,0.0
2016/1/20,23:30,0.0,0.0
2016/1/21,0:00,0.0,0.0
2016/1/21,0:30,0.0,0.0
2016/1/21,1:00,0.0,0.0
2016/1/21,1:30,0.0,0.0
2016/1/21,2:00,0.0,0.0
2016/1/21,2:30,0.0,0.0
2016/1/21,3:00,0.0,0.0
2016/1/21,3:30,0.0,0.0
2016/1/21,4:00,0.0,0.0
2016/1/21,4:30,0.0,0.0
2016/1/21,5:00,0.0,0.0
2016/1/21,5:30,0.0,0.0
2016/1/21,6:00,0.0,0.0
2016/1/21,6:30,0.0,0.0
2016/1/21,7:00,3.0,0.2
2016/1/21,7:30,11.0,8.0
2016/1/21,8:00,17.4,18.8
2016/1/21,8:30,29.0,32.3
2016/1/21,9:00,43.0,38.5
2016/1/21,9:30,55.9,47.2
2016/1/21,10:00,94.2,43.3
2016/1/21,10:30,75.7,48.5
2016/1/21,11:00,79.0,49.8
2016/1/21,11:30,81.1,47.3
2016/1/21,12:00,44.5,49.7
2016/1/21,12:30,27.8,53.7
2016/1/21,13:00,27.4,52.4
2016/1/21,13:30,35.0,48.0
2016/1/21,14:00,30.7,37.3
2016/1/21,14:30,35.6,41.5
2016/1/21,15:00,21.0,19.2
2016/1/21,15:30,15.9,8.0
2016/1/21,16:00,4.5,0.5
2016/1/21,16:30,0.0,0.0
2016/1/21,17:00,0.0,0.0
2016/1/21,17:30,0.0,0.0
2016/1/21,18:00,0.0,0.0
2016/1/21,18:30,0.0,0.0
2016/1/21,19:00,0.0,0.0
2016/1/21,19:30,0.0,0.0
2016/1/21,20:00,0.0,0.0
2016/1/21,20:30,0.0,0.0
2016/1/21,21:00,0.0,0.0
2016/1/21,21:30,0.0,0.0
2016/1/21,22:00,0.0,0.0
2016/1/21,22:30,0.0,0.0
2016/1/21,23:00,0.0,0.0
2016/1/21,23:30,0.0,0.0
2016/1/22,0:00,0.0,0.0
2016/1/22,0:30,0.0,0.0
2016/1/22,1:00,0.0,0.0
2016/1/22,1:30,0.0,0.0
2016/1/22,2:00,0.0,0.0
2016/1/22,2:30,0.0,0.0
2016/1/22,3:00,0.0,0.0
2016/1/22,3:30,0.0,0.0
2016/1/22,4:00,0.0,0.0
2016/1/22,4:30,0.0,0.0
2016/1/22,5:00,0.0,0.0
2016/1/22,5:30,0.0,0.0
2016/1/22,6:00,0.0,0.0
2016/1/22,6:30,0.0,0.0
2016/1/22,7:00,0.7,4.0
2016/1/22,7:30,9.1,13.6
2016/1/22,8:00,24.2,29.7
2016/1/22,8:30,44.2,46.5
2016/1/22,9:00,53.4,47.4
2016/1/22,9:30,42.9,52.5
2016/1/22,10:00,49.8,66.1
2016/1/22,10:30,60.3,68.0
2016/1/22,11:00,57.9,61.7
2016/1/22,11:30,46.4,59.3
2016/1/22,12:00,57.7,58.3
2016/1/22,12:30,47.8,54.7
2016/1/22,13:00,41.3,50.6
2016/1/22,13:30,38.7,46.7
2016/1/22,14:00,24.5,30.3
2016/1/22,14:30,14.0,19.8
2016/1/22,15:00,13.9,9.0
2016/1/22,15:30,9.3,3.0
2016/1/22,16:00,0.4,0.1
2016/1/22,16:30,0.0,0.0
2016/1/22,17:00,0.0,0.0
2016/1/22,17:30,0.0,0.0
2016/1/22,18:00,0.0,0.0
2016/1/22,18:30,0.0,0.0
2016/1/22,19:00,0.0,0.0
2016/1/22,19:30,0.0,0.0
2016/1/22,20:00,0.0,0.0
2016/1/22,20:30,0.0,0.0
2016/1/22,21:00,0.0,0.0
2016/1/22,21:30,0.0,0.0
2016/1/22,22:00,0.0,0.0
2016/1/22,22:30,0.0,0.0
2016/1/22,23:00,0.0,0.0
2016/1/22,23:30,0.0,0.0
2016/1/23,0:00,0.0,0.0
2016/1/23,0:30,0.0,0.0
2016/1/23,1:00,0.0,0.0
2016/1/23,1:30,0.0,0.0
2016/1/23,2:00,0.0,0.0
2016/1/23,2:30,0.0,0.0
2016/1/23,3:00,0.0,0.0
2016/1/23,3:30,0.0,0.0
2016/1/23,4:00,0.0,0.0
2016/1/23,4:30,0.0,0.0
2016/1/23,5:00,0.0,0.0
2016/1/23,5:30,0.0,0.0
2016/1/23,6:00,0.0,0.0
2016/1/23,6:30,0.0,0.0
2016/1/23,7:00,0.4,1.3
2016/1/23,7:30,4.3,8.8
2016/1/23,8:00,11.9,23.5
2016/1/23,8:30,30.9,42.0
2016/1/23,9:00,79.2,48.7
2016/1/23,9:30,103.4,55.0
2016/1/23,10:00,112.8,61.8
2016/1/23,10:30,121.8,60.2
2016/1/23,11:00,134.7,56.5
2016/1/23,11:30,137.0,56.7
2016/1/23,12:00,119.5,57.4
2016/1/23,12:30,130.5,74.7
2016/1/23,13:00,135.8,66.0
2016/1/23,13:30,111.7,58.4
2016/1/23,14:00,99.3,35.4
2016/1/23,14:30,74.2,14.8
2016/1/23,15:00,44.3,8.9
2016/1/23,15:30,11.7,3.5
2016/1/23,16:00,1.4,0.3
2016/1/23,16:30,0.0,0.0
2016/1/23,17:00,0.0,0.0
2016/1/23,17:30,0.0,0.0
2016/1/23,18:00,0.0,0.0
2016/1/23,18:30,0.0,0.0
2016/1/23,19:00,0.0,0.0
2016/1/23,19:30,0.0,0.0
2016/1/23,20:00,0.0,0.0
2016/1/23,20:30,0.0,0.0
2016/1/23,21:00,0.0,0.0
2016/1/23,21:30,0.0,0.0
2016/1/23,22:00,0.0,0.0
2016/1/23,22:30,0.0,0.0
2016/1/23,23:00,0.0,0.0
2016/1/23,23:30,0.0,0.0
2016/1/24,0:00,0.0,0.0
2016/1/24,0:30,0.0,0.0
2016/1/24,1:00,0.0,0.0
2016/1/24,1:30,0.0,0.0
2016/1/24,2:00,0.0,0.0
2016/1/24,2:30,0.0,0.0
2016/1/24,3:00,0.0,0.0
2016/1/24,3:30,0.0,0.0
2016/1/24,4:00,0.0,0.0
2016/1/24,4:30,0.0,0.0
2016/1/24,5:00,0.0,0.0
2016/1/24,5:30,0.0,0.0
2016/1/24,6:00,0.0,0.0
2016/1/24,6:30,0.0,0.0
2016/1/24,7:00,0.0,0.9
2016/1/24,7:30,1.2,8.7
2016/1/24,8:00,5.9,28.2
2016/1/24,8:30,21.5,29.0
2016/1/24,9:00,31.4,27.7
2016/1/24,9:30,34.5,22.3
2016/1/24,10:00,48.1,21.0
2016/1/24,10:30,40.4,38.7
2016/1/24,11:00,95.1,52.9
2016/1/24,11:30,132.8,67.1
2016/1/24,12:00,148.6,85.7
2016/1/24,12:30,141.8,84.6
2016/1/24,13:00,130.7,84.2
2016/1/24,13:30,112.7,77.1
2016/1/24,14:00,93.0,59.5
2016/1/24,14:30,78.6,34.1
2016/1/24,15:00,53.7,14.9
2016/1/24,15:30,15.3,2.3
2016/1/24,16:00,3.3,0.1
2016/1/24,16:30,0.0,0.0
2016/1/24,17:00,0.0,0.0
2016/1/24,17:30,0.0,0.0
2016/1/24,18:00,0.0,0.0
2016/1/24,18:30,0.0,0.0
2016/1/24,19:00,0.0,0.0
2016/1/24,19:30,0.0,0.0
2016/1/24,20:00,0.0,0.0
2016/1/24,20:30,0.0,0.0
2016/1/24,21:00,0.0,0.0
2016/1/24,21:30,0.0,0.0
2016/1/24,22:00,0.0,0.0
2016/1/24,22:30,0.0,0.0
2016/1/24,23:00,0.0,0.0
2016/1/24,23:30,0.0,0.0
2016/1/25,0:00,0.0,0.0
2016/1/25,0:30,0.0,0.0
2016/1/25,1:00,0.0,0.0
2016/1/25,1:30,0.0,0.0
2016/1/25,2:00,0.0,0.0
2016/1/25,2:30,0.0,0.0
2016/1/25,3:00,0.0,0.0
2016/1/25,3:30,0.0,0.0
2016/1/25,4:00,0.0,0.0
2016/1/25,4:30,0.0,0.0
2016/1/25,5:00,0.0,0.0
2016/1/25,5:30,0.0,0.0
2016/1/25,6:00,0.0,0.0
2016/1/25,6:30,0.0,0.0
2016/1/25,7:00,4.0,3.3
2016/1/25,7:30,24.9,16.6
2016/1/25,8:00,63.2,40.3
2016/1/25,8:30,94.7,55.7
2016/1/25,9:00,117.1,71.6
2016/1/25,9:30,133.2,86.3
2016/1/25,10:00,146.3,92.4
2016/1/25,10:30,157.0,94.6
2016/1/25,11:00,148.3,95.4
2016/1/25,11:30,153.6,95.6
2016/1/25,12:00,150.7,94.8
2016/1/25,12:30,124.1,92.9
2016/1/25,13:00,115.5,88.3
2016/1/25,13:30,101.7,78.0
2016/1/25,14:00,78.7,71.5
2016/1/25,14:30,52.9,57.3
2016/1/25,15:00,29.2,32.8
2016/1/25,15:30,8.3,11.9
2016/1/25,16:00,1.4,0.5
2016/1/25,16:30,0.0,0.0
2016/1/25,17:00,0.0,0.0
2016/1/25,17:30,0.0,0.0
2016/1/25,18:00,0.0,0.0
2016/1/25,18:30,0.0,0.0
2016/1/25,19:00,0.0,0.0
2016/1/25,19:30,0.0,0.0
2016/1/25,20:00,0.0,0.0
2016/1/25,20:30,0.0,0.0
2016/1/25,21:00,0.0,0.0
2016/1/25,21:30,0.0,0.0
2016/1/25,22:00,0.0,0.0
2016/1/25,22:30,0.0,0.0
2016/1/25,23:00,0.0,0.0
2016/1/25,23:30,0.0,0.0
2016/1/26,0:00,0.0,0.0
2016/1/26,0:30,0.0,0.0
2016/1/26,1:00,0.0,0.0
2016/1/26,1:30,0.0,0.0
2016/1/26,2:00,0.0,0.0
2016/1/26,2:30,0.0,0.0
2016/1/26,3:00,0.0,0.0
2016/1/26,3:30,0.0,0.0
2016/1/26,4:00,0.0,0.0
2016/1/26,4:30,0.0,0.0
2016/1/26,5:00,0.0,0.0
2016/1/26,5:30,0.0,0.0
2016/1/26,6:00,0.0,0.0
2016/1/26,6:30,0.0,0.0
2016/1/26,7:00,0.6,5.7
2016/1/26,7:30,4.3,20.7
2016/1/26,8:00,14.4,46.3
2016/1/26,8:30,27.9,62.0
2016/1/26,9:00,48.4,73.8
2016/1/26,9:30,48.9,82.7
2016/1/26,10:00,62.5,88.6
2016/1/26,10:30,65.2,91.7
2016/1/26,11:00,50.5,93.7
2016/1/26,11:30,56.6,96.1
2016/1/26,12:00,59.2,96.5
2016/1/26,12:30,109.9,94.5
2016/1/26,13:00,64.6,88.9
2016/1/26,13:30,101.0,82.4
2016/1/26,14:00,85.0,72.8
2016/1/26,14:30,73.2,57.2
2016/1/26,15:00,41.2,33.1
2016/1/26,15:30,15.6,11.8
2016/1/26,16:00,1.5,0.6
2016/1/26,16:30,0.0,0.0
2016/1/26,17:00,0.0,0.0
2016/1/26,17:30,0.0,0.0
2016/1/26,18:00,0.0,0.0
2016/1/26,18:30,0.0,0.0
2016/1/26,19:00,0.0,0.0
2016/1/26,19:30,0.0,0.0
2016/1/26,20:00,0.0,0.0
2016/1/26,20:30,0.0,0.0
2016/1/26,21:00,0.0,0.0
2016/1/26,21:30,0.0,0.0
2016/1/26,22:00,0.0,0.0
2016/1/26,22:30,0.0,0.0
2016/1/26,23:00,0.0,0.0
2016/1/26,23:30,0.0,0.0
2016/1/27,0:00,0.0,0.0
2016/1/27,0:30,0.0,0.0
2016/1/27,1:00,0.0,0.0
2016/1/27,1:30,0.0,0.0
2016/1/27,2:00,0.0,0.0
2016/1/27,2:30,0.0,0.0
2016/1/27,3:00,0.0,0.0
2016/1/27,3:30,0.0,0.0
2016/1/27,4:00,0.0,0.0
2016/1/27,4:30,0.0,0.0
2016/1/27,5:00,0.0,0.0
2016/1/27,5:30,0.0,0.0
2016/1/27,6:00,0.0,0.0
2016/1/27,6:30,0.0,0.0
2016/1/27,7:00,0.2,6.7
2016/1/27,7:30,4.6,24.6
2016/1/27,8:00,19.7,39.5
2016/1/27,8:30,47.1,33.0
2016/1/27,9:00,112.1,48.9
2016/1/27,9:30,80.8,79.3
2016/1/27,10:00,83.2,90.3
2016/1/27,10:30,97.0,87.3
2016/1/27,11:00,112.7,96.0
2016/1/27,11:30,113.9,96.6
2016/1/27,12:00,146.3,97.7
2016/1/27,12:30,150.5,95.3
2016/1/27,13:00,115.8,90.5
2016/1/27,13:30,99.6,85.2
2016/1/27,14:00,110.7,73.2
2016/1/27,14:30,66.6,57.7
2016/1/27,15:00,44.6,33.7
2016/1/27,15:30,21.5,12.1
2016/1/27,16:00,3.8,0.7
2016/1/27,16:30,0.0,0.0
2016/1/27,17:00,0.0,0.0
2016/1/27,17:30,0.0,0.0
2016/1/27,18:00,0.0,0.0
2016/1/27,18:30,0.0,0.0
2016/1/27,19:00,0.0,0.0
2016/1/27,19:30,0.0,0.0
2016/1/27,20:00,0.0,0.0
2016/1/27,20:30,0.0,0.0
2016/1/27,21:00,0.0,0.0
2016/1/27,21:30,0.0,0.0
2016/1/27,22:00,0.0,0.0
2016/1/27,22:30,0.0,0.0
2016/1/27,23:00,0.0,0.0
2016/1/27,23:30,0.0,0.0
2016/1/28,0:00,0.0,0.0
2016/1/28,0:30,0.0,0.0
2016/1/28,1:00,0.0,0.0
2016/1/28,1:30,0.0,0.0
2016/1/28,2:00,0.0,0.0
2016/1/28,2:30,0.0,0.0
2016/1/28,3:00,0.0,0.0
2016/1/28,3:30,0.0,0.0
2016/1/28,4:00,0.0,0.0
2016/1/28,4:30,0.0,0.0
2016/1/28,5:00,0.0,0.0
2016/1/28,5:30,0.0,0.0
2016/1/28,6:00,0.0,0.0
2016/1/28,6:30,0.0,0.0
2016/1/28,7:00,1.3,6.2
2016/1/28,7:30,12.2,22.1
2016/1/28,8:00,49.4,45.4
2016/1/28,8:30,91.2,66.6
2016/1/28,9:00,115.8,78.2
2016/1/28,9:30,117.1,87.8
2016/1/28,10:00,138.9,87.3
2016/1/28,10:30,87.3,84.2
2016/1/28,11:00,81.3,86.9
2016/1/28,11:30,66.1,85.8
2016/1/28,12:00,80.5,85.1
2016/1/28,12:30,80.3,81.6
2016/1/28,13:00,75.6,74.6
2016/1/28,13:30,95.3,64.1
2016/1/28,14:00,53.4,59.9
2016/1/28,14:30,27.0,48.7
2016/1/28,15:00,24.7,33.5
2016/1/28,15:30,15.3,13.1
2016/1/28,16:00,1.1,0.9
2016/1/28,16:30,0.0,0.0
2016/1/28,17:00,0.0,0.0
2016/1/28,17:30,0.0,0.0
2016/1/28,18:00,0.0,0.0
2016/1/28,18:30,0.0,0.0
2016/1/28,19:00,0.0,0.0
2016/1/28,19:30,0.0,0.0
2016/1/28,20:00,0.0,0.0
2016/1/28,20:30,0.0,0.0
2016/1/28,21:00,0.0,0.0
2016/1/28,21:30,0.0,0.0
2016/1/28,22:00,0.0,0.0
2016/1/28,22:30,0.0,0.0
2016/1/28,23:00,0.0,0.0
2016/1/28,23:30,0.0,0.0
2016/1/29,0:00,0.0,0.0
2016/1/29,0:30,0.0,0.0
2016/1/29,1:00,0.0,0.0
2016/1/29,1:30,0.0,0.0
2016/1/29,2:00,0.0,0.0
2016/1/29,2:30,0.0,0.0
2016/1/29,3:00,0.0,0.0
2016/1/29,3:30,0.0,0.0
2016/1/29,4:00,0.0,0.0
2016/1/29,4:30,0.0,0.0
2016/1/29,5:00,0.0,0.0
2016/1/29,5:30,0.0,0.0
2016/1/29,6:00,0.0,0.0
2016/1/29,6:30,0.0,0.0
2016/1/29,7:00,7.1,7.2
2016/1/29,7:30,33.6,24.0
2016/1/29,8:00,61.3,46.1
2016/1/29,8:30,79.6,59.7
2016/1/29,9:00,102.8,82.1
2016/1/29,9:30,123.2,94.6
2016/1/29,10:00,143.1,101.0
2016/1/29,10:30,160.0,104.5
2016/1/29,11:00,148.4,106.9
2016/1/29,11:30,131.5,102.4
2016/1/29,12:00,114.7,100.1
2016/1/29,12:30,115.9,101.7
2016/1/29,13:00,116.5,91.1
2016/1/29,13:30,90.0,83.4
2016/1/29,14:00,59.8,73.1
2016/1/29,14:30,35.0,57.6
2016/1/29,15:00,24.1,35.8
2016/1/29,15:30,12.1,12.4
2016/1/29,16:00,2.6,0.8
2016/1/29,16:30,0.0,0.0
2016/1/29,17:00,0.0,0.0
2016/1/29,17:30,0.0,0.0
2016/1/29,18:00,0.0,0.0
2016/1/29,18:30,0.0,0.0
2016/1/29,19:00,0.0,0.0
2016/1/29,19:30,0.0,0.0
2016/1/29,20:00,0.0,0.0
2016/1/29,20:30,0.0,0.0
2016/1/29,21:00,0.0,0.0
2016/1/29,21:30,0.0,0.0
2016/1/29,22:00,0.0,0.0
2016/1/29,22:30,0.0,0.0
2016/1/29,23:00,0.0,0.0
2016/1/29,23:30,0.0,0.0
2016/1/30,0:00,0.0,0.0
2016/1/30,0:30,0.0,0.0
2016/1/30,1:00,0.0,0.0
2016/1/30,1:30,0.0,0.0
2016/1/30,2:00,0.0,0.0
2016/1/30,2:30,0.0,0.0
2016/1/30,3:00,0.0,0.0
2016/1/30,3:30,0.0,0.0
2016/1/30,4:00,0.0,0.0
2016/1/30,4:30,0.0,0.0
2016/1/30,5:00,0.0,0.0
2016/1/30,5:30,0.0,0.0
2016/1/30,6:00,0.0,0.0
2016/1/30,6:30,0.0,0.0
2016/1/30,7:00,0.1,0.8
2016/1/30,7:30,15.3,5.5
2016/1/30,8:00,61.2,14.5
2016/1/30,8:30,92.4,21.9
2016/1/30,9:00,127.9,56.7
2016/1/30,9:30,148.8,85.5
2016/1/30,10:00,167.9,92.7
2016/1/30,10:30,181.9,104.6
2016/1/30,11:00,182.9,105.3
2016/1/30,11:30,184.2,109.7
2016/1/30,12:00,184.8,108.2
2016/1/30,12:30,174.2,104.8
2016/1/30,13:00,153.5,100.5
2016/1/30,13:30,118.8,88.4
2016/1/30,14:00,108.6,74.5
2016/1/30,14:30,56.8,58.2
2016/1/30,15:00,34.9,36.9
2016/1/30,15:30,27.5,14.2
2016/1/30,16:00,4.4,1.3
2016/1/30,16:30,0.0,0.0
2016/1/30,17:00,0.0,0.0
2016/1/30,17:30,0.0,0.0
2016/1/30,18:00,0.0,0.0
2016/1/30,18:30,0.0,0.0
2016/1/30,19:00,0.0,0.0
2016/1/30,19:30,0.0,0.0
2016/1/30,20:00,0.0,0.0
2016/1/30,20:30,0.0,0.0
2016/1/30,21:00,0.0,0.0
2016/1/30,21:30,0.0,0.0
2016/1/30,22:00,0.0,0.0
2016/1/30,22:30,0.0,0.0
2016/1/30,23:00,0.0,0.0
2016/1/30,23:30,0.0,0.0
2016/1/31,0:00,0.0,0.0
2016/1/31,0:30,0.0,0.0
2016/1/31,1:00,0.0,0.0
2016/1/31,1:30,0.0,0.0
2016/1/31,2:00,0.0,0.0
2016/1/31,2:30,0.0,0.0
2016/1/31,3:00,0.0,0.0
2016/1/31,3:30,0.0,0.0
2016/1/31,4:00,0.0,0.0
2016/1/31,4:30,0.0,0.0
2016/1/31,5:00,0.0,0.0
2016/1/31,5:30,0.0,0.0
2016/1/31,6:00,0.0,0.0
2016/1/31,6:30,0.0,0.0
2016/1/31,7:00,8.0,4.8
2016/1/31,7:30,19.7,27.4
2016/1/31,8:00,39.2,53.1
2016/1/31,8:30,81.2,75.3
2016/1/31,9:00,107.6,90.7
2016/1/31,9:30,142.9,100.0
2016/1/31,10:00,161.6,108.2
2016/1/31,10:30,167.1,109.1
2016/1/31,11:00,171.9,110.0
2016/1/31,11:30,174.2,111.1
2016/1/31,12:00,158.7,110.8
2016/1/31,12:30,118.6,108.8
2016/1/31,13:00,105.9,104.6
2016/1/31,13:30,96.6,94.5
2016/1/31,14:00,126.4,77.8
